"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87292191135","0","Rural Water Supply and Sanitation (BESIK)","2004-10-07","start-actual","2020-06-30","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2004","2020","132850698.521","34742102.8493"
"87292534322","1","Study Center for Diplomats","","start-actual","","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","150","Government and civil society","Completion","2011","2012","3303860.8","1652140.87144"
"87292611846","0","Capacity development of RTTL","2008-12-10","start-actual","","end-actual","Agência Brasileira de Cooperação (Brazil)","BRA","Timor-Leste","TLS","220","Communications","Completion","2008","2012","573370.460968","168305.686202"
"87292611853","0","Criação do Observatório de Mercado de Trabalho Nacional de Timor-Leste","2010-07-01","start-actual","","end-actual","Agência Brasileira de Cooperação (Brazil)","BRA","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2010","2011","134354.328181","130678.181808"
"87292611857","0","Reforço à Cadeia Produtiva de Leite em Timor-Leste","2010-11-01","start-actual","","end-actual","Agência Brasileira de Cooperação (Brazil)","BRA","Timor-Leste","TLS","311","Agriculture","Cancelled","2010","2011","383926.556971","150790.29177"
"87292841798","1","Availability of Desegregated Demographic and Socio-Economic Data","2013-01-01","start-actual","2013-12-31","end-actual","United Nations Population Fund","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2013","2014","578431.750879","341240.03993"
"87292191399","0","(Second) Rural Development Project (BMZ funds)","2006-01-01","start-actual","2012-12-31","end-actual","German Cooperation","DEU","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2005","2013","16374239.5072","14747391.0358"
"87292524042","1","Tibar Bay Port PPP","2012-07-27","start-actual","2014-12-31","end-actual","International Finance Corporation","DAC","Timor-Leste","TLS","210","Transport and storage","Implementation","2012","2014","","1004359.35665"
"87292526093","1","Tuba Rai Metin (TRM)","2012-07-27","start-actual","","end-actual","International Finance Corporation","DAC","Timor-Leste","TLS","240","Banking and financial services","Implementation","2012","2013","","168054.048993"
"87292524041","1","Moris Rasik AS","2012-05-17","start-actual","","end-actual","Australian Aid Program|International Finance Corporation|DFAT - Australian Aid Program","AUS|DAC","Timor-Leste","TLS","240","Banking and financial services","Implementation","2012","2013","","230655.358225"
"87292511666","0","Rural development Project in Liquica","","start-actual","","end-actual","Unspecified","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion"," "," ","",""
"872921011828","0","Public Private Dialogue - support to Private Sector","2008-08-01","start-actual","","end-actual","International Finance Corporation","DAC","Timor-Leste","TLS","250","Business and other services","Completion","2008","2011","2100822.03129","1165542.83687"
"87292191400","0","Second Rural Development Programme for Timor-Leste (EU funds)","2007-01-01","start-actual","2012-12-31","end-actual","European Union","DAC","Timor-Leste","TLS","998","Unallocated/unspecified","Completion","2006","2013","13255336.7408","13108412.2251"
"87292374713","1","P132187 - Education Sector Dialogue - TA","2012-10-15","start-actual","2013-12-13","end-actual","World Bank","DAC","Timor-Leste","TLS","110","Education","Completion","2012","2013","981549.163423","486579.887581"
"87292376066","0","P145491 - Community Driven Nutrition Improvement","","start-actual","","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","120","Health","Pipeline/identification"," "," ","",""
"87292376063","0","P148698 - Institutional Reform and Transformation of Ministry of Agriculture and Fisheries","","start-actual","","end-actual","World Bank","DAC","Timor-Leste","TLS","311","Agriculture","Pipeline/identification"," "," ","",""
"87292376059","0","P115947/TF091230 PFMCBP AAA (Analytical work)","2009-03-06","start-actual","2014-03-31","end-actual","World Bank","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2009","2014","1133286.38043","1027183.23487"
"87292496052","0","Invitation Training in Korea (Title:Korea-Singapore TCTP on Drinking Water Management)","2013-11-10","start-actual","2013-11-23","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","140|110","Water supply and sanitation|Education","Completion","2013","2013","",""
"87292496051","0","Invitation Training in Korea (Title:Ocean Observation and Hydrographic Survey(Asia))","2013-10-06","start-actual","2013-11-02","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","313|110","Fishing|Education","Completion","2013","2013","",""
"87292496048","0","Invitation Training in Korea (Title:Advanced Agricultural Technology Study and Training for Developing Countries)","2013-07-01","start-actual","2013-07-12","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","311|110","Agriculture|Education","Completion","2013","2013","",""
"87292496046","0","Invitation Training in Korea (Title:Identification and Protection of Trafficking Victims by the Local Government in the Asia-Pacific Region)","2013-06-13","start-actual","2013-06-29","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","150|110","Government and civil society|Education","Completion","2013","2013","",""
"87292496044","0","Invitation Training in Korea (Title:Road Management and Transportation Technology for Asian Countries)","2013-05-26","start-actual","2013-06-15","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","160|110","Other social infrastructure and services|Education","Completion","2013","2013","",""
"87292374711","1","P130713/TF012328 - Road for Cultural Heritage - TA","2012-11-15","start-actual","2013-07-30","end-actual","World Bank","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2012","2013","49377.9023484","51443.8420874"
"87292496040","0","Invitation Training in Korea (Title: Master's Degree Program in Agriculture and Rural Development)","2013-07-28","start-actual","2014-09-29","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","311","Agriculture","Implementation","2013","2014","",""
"87292496028","0","Invitation Training in Korea (Title:Technology and Policy(Asia))","2013-08-15","start-actual","2013-08-31","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","110|998","Education|Unallocated/unspecified","Completion","2013","2013","",""
"87292371754","1","P126300/TF011558 Timor Leste Social Protection AAA","","start-actual","2012-12-18","end-actual","World Bank","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2012","2012","29455.3114962","25168.5818297"
"87292371752","1","P127404/TF010734 Timor Leste Responding to Low Food Production and High Prices","","start-actual","2013-06-30","end-actual","World Bank","DAC","Timor-Leste","TLS","311","Agriculture","Completion","2011","2013","260800.0","254917.16146"
"87292496030","0","Invitation Training in Korea (Title:Forensic Science)","2013-04-11","start-actual","2013-05-01","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","110|160","Education|Other social infrastructure and services","Completion","2013","2013","",""
"87292496026","0","Invitation Training in Korea (Title:Korea's Development Cooperation Policy for Asian and European Countries)","2013-09-22","start-actual","2013-10-01","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","110|150","Education|Government and civil society","Completion","2013","2013","",""
"87292496025","0","Invitation Training in Korea (Title:Master’s Degree Program in Development Competency through SME)","","start-actual","2014-12-16","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","110|250","Education|Business and other services","Implementation","2014","2014","",""
"87292491635","1","Lospalos rural development project (3rd year / support renewable based on the result of evaluation)","2012-02-14","start-actual","","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2011","2012","35931.0","64478.0"
"87292491510","1","Lospalos rural development project (2nd year / support renewable based on the result of evaluation))","2010-01-01","start-actual","2010-12-31","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2010","2010","171417.943306","85790.6770597"
"87292464147","0","Raising awareness campaign on environmental preservation","2012-12-20","start-actual","","end-actual","Embassy of the United States","USA","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2012","2012","1963.68743308","1963.68743308"
"87292464146","0","Convention on the Elimination of all form of Racial Discriminatiom","2012-12-26","start-actual","","end-actual","Embassy of the United States","USA","Timor-Leste","TLS","220","Communications","Completion","2012","2014","1963.68743308","2000.0"
"87292464145","0","Empowering Youth and Young Women in the use of Information Techonology","2012-12-20","start-actual","","end-actual","Embassy of the United States","USA","Timor-Leste","TLS","110","Education","Completion","2012","2012","8645.13392412","8645.13392412"
"87292191395","1","Maritime Transport Service Development Program","2005-01-01","start-actual","2011-03-31","end-actual","German Cooperation","DEU","Timor-Leste","TLS","210","Transport and storage","Completion","2005","2011","3508765.60398","3346276.9844"
"87292491640","1","Community-based sustainable solar system project (2nd year / support renewable based on the result of evaluation)","2013-02-15","start-actual","","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Implementation","2011","2013","110435.0",""
"87292191147","1","P095873/IDA-H3100/IDA-H5830, TF090564: TP-Education Sector Support Program","2012-07-01","start-actual","2013-01-31","end-actual","Australian Aid Program|World Bank|DFAT - Australian Aid Program","AUS|DAC","Timor-Leste","TLS","110","Education","Completion","2007","2013","22388485.1094","19594188.6521"
"87292495998","1","Project for the establishment of the independence memorial hall of Timor-Leste","","start-actual","","end-actual","Unspecified","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Completion"," "," ","",""
"87292671718","0","Community-based health program","2009-01-01","start-actual","","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2009","2011","753991.564002","337644.539417"
"87292671717","0","Community-based Early childhood care and development program (ECCD)","2009-01-01","start-actual","2014-01-01","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2009","2014","2371300.842","976997.490423"
"87292671709","0","Assistance, raising consciousness and empowering women and thier families in terms of economics, health and education","2010-01-10","start-actual","","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2010","2011","113108.430418","57410.7556653"
"87292671710","0","Improving Farmers' Production and Profits Through Appropriate Empowerment","2010-01-10","start-actual","","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2010","2011","107388.03063","85813.3856653"
"87292495988","1","Establishing a poverty reduction model through self-supporting coffee fair trade in East Timor: A integrated approach of youth participation, social enterprise and community organizing","2012-12-24","start-actual","2013-12-23","end-actual","Unspecified","DAC","Timor-Leste","TLS","311","Agriculture","Completion","2012","2013","",""
"87292495987","1","Improving corn seed and Rural Development in Timor Lest","2011-02-15","start-actual","","end-actual","Unspecified","DAC","Timor-Leste","TLS","311","Agriculture","Completion","2011","2011","",""
"87292495986","1","Improving corn seed and Rural Development in Timor","","start-actual","","end-actual","Unspecified","DAC","Timor-Leste","TLS","311","Agriculture","Completion"," "," ","",""
"87292495984","1","Project of Extension Library for Citizenship Education and Standardization of Tetum Language in Timor-Leste","","start-actual","","end-actual","Unspecified","DAC","Timor-Leste","TLS","110","Education","Completion"," "," ","",""
"87292495982","1","Improving corn seed and Rural Development in Timor-Leste","","start-actual","","end-actual","Unspecified","DAC","Timor-Leste","TLS","311","Agriculture","Completion"," "," ","",""
"87292651547","1","Supporting Inclusive Local Governance","2010-11-25","start-actual","2013-11-25","end-actual","Irish Aid","IRL","Timor-Leste","TLS","150","Government and civil society","Completion","2010","2013","378303.478535","378303.478535"
"87292651794","0","Increase community awareness of state budget allocation","","start-actual","2012-12-31","end-actual","Irish Aid","IRL","Timor-Leste","TLS","150","Government and civil society","Completion","2011","2012","13774.96","13705.5466207"
"87292651545","0","Establish Rede Referral to assist Gender Based Violence victims.","2010-11-12","start-actual","2012-12-31","end-actual","Irish Aid","IRL","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2010","2012","57260.5584501","57260.5584501"
"87292651544","0","Advocacy and Assistance For Women and Children as Victims of Gender Based Violence","2010-10-29","start-actual","2012-12-31","end-actual","Irish Aid","IRL","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2010","2012","134103.053416","120079.741812"
"87292191406","0","Election Cycle Support Programme","2011-04-04","start-actual","2012-07-31","end-actual","Irish Aid","IRL","Timor-Leste","TLS","150","Government and civil society","Completion","2011","2012","426039.54","361104.710854"
"87292651541","0","Early Warning and Early Response Programme","2008-06-10","start-actual","","end-actual","Irish Aid","IRL","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2008","2008","1719031.6827","1719031.6827"
"87292651550","0","Strengthening Local Governance in Timor Leste : Participatory Inter-sectoral planning","2010-03-12","start-actual","","end-actual","Irish Aid","IRL","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2010","2010","178160.569651","178160.569651"
"87292455364","1","Encontros de Baucau","2011-01-01","start-actual","2011-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2011","2011","13721.68","13721.68"
"87292455827","1","Dinamização dos Circuitos de Comercialização Locais","","start-actual","","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2011","2012","272209.680423","271474.898455"
"87292455338","1","Formar para Desenvolver - 2a fase","2008-01-01","start-actual","2011-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","110","Education","Completion","2008","2011","10520.39","10520.39"
"87292455919","1","Fortalecer os atores da Sociedade Civil para um Comércio Sustentável","2011-01-01","start-actual","2011-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","331","Trade policy and regulations","Completion","2011","2011","7042.07","7042.07"
"87292505419","0","Biosphere Reserves for Environmental and Economic Security (Phase III. POSSIBLY EXISTS ALREADY IN Biosphere Reserves for Environmental and Economic Security (BREES): A Climate Change Mitigation and Adaptation Program in Asia & the Pacific","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2013","2013","19625.3629763",""
"87292191177","0","Strengthening capacity building for the promotion and implementation of intangible cultural heritage in Timor-Leste. THIS IS A COMBINATION OF FOUR PROJECTS","2010-01-01","start-actual","2013-04-30","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2010","2013","139812.277158","41627.9055043"
"87292452213","1","Falar Português - Projeto de apoio ao Currículo do Ensino Pré-Secundário","2009-01-01","start-actual","2011-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","110","Education","Completion","2009","2011","516802.59","516802.59"
"87292452212","1","Mais Português (Formação em Língua Portuguesa)","2006-01-01","start-actual","2012-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","110","Education","Completion","2006","2012","1229213.77993","924343.510111"
"87292455922","1","Projeto Global - Turismo","2011-01-01","start-actual","2011-12-31","end-actual","Portugal","PRT","Timor-Leste","TLS","332","Tourism","Completion","2011","2011","647.25","647.25"
"87292455916","1","Projeto Educar para a Prevenção Primária em Saúde","2009-01-01","start-actual","2011-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","120","Health","Completion","2009","2011","7077.02","7077.02"
"87292821851","0","Promoting Sustainable Food and Nutrition Security in Timor-Leste - MDGf","2010-01-03","start-actual","","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","120","Health","Completion","2010","2012","457549.256334","422987.866145"
"87292851557","0","UNHCR annual programme in Timor-Leste","2010-01-01","start-actual","","end-actual","Office of the United Nations High Commissioner for Refugees","DAC","Timor-Leste","TLS","700","Humanitarian aid (Including reconstruction and recovery)","Completion","2010","2011","706135.633641","648799.327618"
"87292511657","0","Strengthening the productive capacity of 360 women in the districts of Bobonaro, Covalima and Oecusse, East Timor.","2008-11-01","start-actual","2011-02-01","end-actual","Government of Spain","ESP","Timor-Leste","TLS","150","Government and civil society","Completion","2008","2011","525522.618511",""
"87292511669","0","Rehabilitation of a technical school for the rural development in Maliana.","2009-11-02","start-actual","2011-11-07","end-actual","Government of Spain","ESP","Timor-Leste","TLS","110","Education","Completion","2009","2011","1408696.70514",""
"87292511850","0","CULTURE and ENVIRONMENT. Promoting the intangible cultural heritage of protected areas in Timor Leste.","2011-01-03","start-actual","","end-actual","Government of Spain","ESP","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2011","2011","90641.33","2589.0"
"87292511662","0","Rural Development Project in Liquiça II","2009-12-17","start-actual","2012-03-30","end-actual","Government of Spain","ESP","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2009","2012","2134304.26825",""
"87292191305","0","National Human Development Report (continuation of the on-going NHDR project 00062502)","2009-01-01","start-actual","","end-actual","United Nations Development Programme","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Cancelled","2008","2012","729284.635975","617185.324064"
"87292381562","1","Monitoring the achievement of the MDGs (continuation of the on-going MDGs (00058363)","2009-01-01","start-actual","","end-actual","Thematic Trust Fund for Poverty Reduction|United Nations Development Programme","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2008","2013","1004132.91717","974764.33138"
"87292452216","1","Centro Nacional de Emprego e Formação Profissional de Tibar (CNEFP)","2001-01-01","start-actual","2012-12-31","end-actual","Portugal","PRT","Timor-Leste","TLS","160","Other social infrastructure and services","Implementation","2001","2012","647351.777116","584773.915651"
"87292452215","1","Projeto de formação da Administração Pública - Centro de Ensino à Distância","2003-01-01","start-actual","2012-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","110","Education","Implementation","2003","2012","22102.1755023","19773.46"
"87292455811","1","Programa de Cooperação CRUP-FUP com Timor-Leste","2002-01-01","start-actual","2014-12-31","end-actual","Portugal","PRT","Timor-Leste","TLS","110","Education","Implementation","2002","2014","21483.11","69.9"
"87292455343","1","Mediateca de Díli","2001-01-01","start-actual","2012-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","160","Other social infrastructure and services","Implementation","2001","2012","9076.3131254","4182.52"
"87292455321","1","Projeto de Consolidação da Língua Portuguesa (PCLP)","2001-01-01","start-actual","2011-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","110","Education","Completion","2001","2011","7592014.24","6551548.22"
"87292455367","1","Bolsas de Estudo de Ensino Superior","1998-01-01","start-actual","2011-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","110","Education","Completion","1998","2011","220064.72","216989.0"
"87292455798","1","Programa de Assistência Técnica na área das Finanças Públicas","2003-01-01","start-actual","2014-12-31","end-actual","Portugal","PRT","Timor-Leste","TLS","150","Government and civil society","Implementation","2003","2014","235523.84",""
"87292391462","1","Maternal and Child Health and Family Planning","2009-12-01","start-actual","2015-03-31","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","120","Health","Implementation","2009","2015","18250268.5655","15937681.5535"
"87292191221","1","Agricultural Policy Advisor","2008-05-01","start-actual","2010-05-31","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","311","Agriculture","Completion","2008","2010","375762.719064","454155.556367"
"87292401928","1","PMU Advisor","","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","240","Banking and financial services","Pipeline/identification","2013","2013","357327.205703",""
"87292401900","1","The Project of Protection for the Existing Abutments and Piers of Mola Bridge","2013-03-21","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","210","Transport and storage","Implementation","2011","2013","873930.46","850147.987903"
"87292191150","0","World Food Program - MCHN under Relief component 2011*","2011-09-01","start-actual","2013-06-30","end-actual","Australian Aid Program|Government Of Japan|World Food Program|DFAT - Australian Aid Program","AUS|DAC|JPN","Timor-Leste","TLS","120","Health","Completion","2011","2013","10563274.2782","6995584.81"
"87292441806","0","Conditional Cash Transfer (CCT) Timor-Leste","2011-11-01","start-actual","2012-12-31","end-actual","Officer of the Vice Prime Minister, Coordinator of Social Affairs|Secretary of State for Professional Training and Employment Policy|Food and Agriculture Organization|World Food Program","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2011","2012","390086.508581","399613.017836"
"87292441869","0","School feeding Programme","","start-actual","","end-actual","Government of Spain|World Food Program","DAC|ESP","Timor-Leste","TLS","110","Education","Completion","2011","2011","1564796.0","1527918.0"
"87292511673","1","To guarantee agricultural production and food security in three communities in the sub district of Venilale.","2009-11-01","start-actual","2012-01-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","311","Agriculture","Completion","2009","2012","724475.311693",""
"87292511661","1","Contribution to the rural development and promotion of gender equity in Liquica District, Timor Leste.","2010-10-01","start-actual","2012-03-31","end-actual","Government of Spain","ESP","Timor-Leste","TLS","311","Agriculture","Completion","2010","2012","368029.748775","363133.091618"
"87292511663","1","Rural Development Project in Liquica Fase III","2011-04-07","start-actual","2012-04-07","end-actual","Government of Spain","ESP","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2011","2012","1035180.0",""
"87292511849","1","FOOD and BIODIVERSITY. Promoting the right to access an steady and secure food supply of the communities situated in Nino Konis Santana National Park, East Timor.","2012-01-03","start-actual","","end-actual","Government of Spain","ESP","Timor-Leste","TLS","311","Agriculture","Completion","2010","2012","669840.79916","25889.97"
"87292511658","1","Poverty reduction and increase on food security of 820 small scale farmers and their families in Manufahi, East Timor.","2009-12-01","start-actual","2012-03-01","end-actual","Government of Spain","ESP","Timor-Leste","TLS","311","Agriculture","Completion","2009","2012","495899.210995","409832.68578"
"87292514334","1","LUTA PARA O DESENVOLVIMENTO RURAL INTEGRAL","","start-actual","","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2013","2013","1305075.27587","1305075.27587"
"87292514442","1","Contributing to Food Security of the population of rural communities in the District of Baucau, East Timor, by supporting agro-livestock sector and strengthening of agricultural Structures","2013-06-01","start-actual","2013-01-02","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","311","Agriculture","Completion","2013","2013","106042.033644","192076.52619"
"87292514335","1","Increase food security and adequate management of local resources through permaculture techniques in Saelari and Sagadete Suco, in Baucau District, Timor Leste","","start-actual","2013-12-31","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","150","Government and civil society","Completion","2013","2013","64435.2312202","64435.2312202"
"87292511676","1","Humanitarian Aid to Improve the Capacity in Disaster Response in 8 districts of Timor Leste","2010-12-01","start-actual","2012-05-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","700","Humanitarian aid (Including reconstruction and recovery)","Completion","2010","2012","170617.23032",""
"87292511668","1","Increasing employment opportunities for rural and urban population with fewer economic resources of Dili, Baucau and Lautem (East Timor) through the technical education of young people, both within the formal and non formal education","2007-01-01","start-actual","2012-01-02","end-actual","Government of Spain","ESP","Timor-Leste","TLS","110","Education","Completion","2007","2012","2965168.02395",""
"87292511670","1","Start ongoing for the Technical School for the rural development in Maliana","2011-02-01","start-actual","2012-08-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","110","Education","Completion","2011","2012","1774080.0",""
"87292381652","1","National Human Development Report (62502)","2009-01-01","start-actual","","end-actual","United Nations Development Programme","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2009","2013","","8525.41668322"
"87292464075","0","US Coral Triangle Initiative Support Program (USCTI)","","start-actual","","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2012","2012","490921.858269","294553.114962"
"87292411783","1","The Project for Training Auto-mechanics Maintenance in East Timor (The Second Term)","2011-08-05","start-actual","2012-06-20","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","110","Education","Completion","2010","2012","502426.911016","609036.71"
"87292431573","0","Financial audit for the FED/2010/235-999 (PE No 1-TCF I FED/2008/021007)","2012-11-27","start-actual","2013-05-26","end-actual","European Union","DAC","Timor-Leste","TLS","150","Government and civil society","Completion","2012","2013","25532.2763792","26260.8274126"
"87292434912","0","Fourth Rural Development Project - Project Purpose I - Strengthening Agricultural Extension","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","311","Agriculture","Implementation","2011","2013","4173638.26","2693794.54959"
"87292464777","1","Engineering Assessment of Water Systems in Oecussi","2013-03-21","start-actual","","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","140","Water supply and sanitation","Completion","2013","2013","30329.449109","9098.9380241"
"87292465435","0","Civil Society Monitoring of Security Sector Development (CSM-SSD)","","start-actual","","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","150","Government and civil society","Implementation","2013","2013","344993.222846",""
"87292505421","1","Enhancing Tsunami Risk Assessment and Management in Indian Ocean Countries","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2013","2013","30987.4152257",""
"87292505420","1","Strengthening of Timor Leste Media Sector: The setting up of the Press Council","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2013","2013","38217.8121117",""
"87292505418","0","Improving the conservation management of tropical forests of Timor Leste; Biosphere Reserves for Environmental and Economic Security (Phase III)PROJECT ALREADY EXISTS, SEE ABOVE","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","312","Forestry","Implementation","2013","2013","47885.8856621",""
"87292505417","1","Observing the Beach: Building Climate Change Resilient Communities in Timor Leste - a pilot project","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2013","2013","8779.76764727","8779.76764727"
"87292505416","1","Fostering Coastal Community Livelihhods and Resilience through Revitalization of Timor Leste's Traditional Ecological Knowledge","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2013","2013","35119.0705891",""
"87292505415","0","Strengthening the Coastal and Small Islands Communities Resilience Towards Gydro-metereological Hazards and Climate Change Impacts (StRescom) PROJECT ALREADY EXISTS","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","998","Unallocated/unspecified","Implementation"," "," ","",""
"87292505414","1","Youth and Women Empowerment in Timor Leste through Policy Development with Focus on Social Inclusion of most Vulnerable Groups","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","998","Unallocated/unspecified","Implementation","2013","2013","15493.7076128","15493.7076128"
"87292505408","1","The Protection and promotion of Rock art in the Lautem district: Using potential World Heritage sites to Enhance the Livelihoods of local Communities and Strengthen their Cultural Identity","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Implementation","2013","2013","52990.5458636",""
"87292505407","1","Sustainable Development, Poverty Eradication and vulnerable community Empowerment in Timor Leste through Safeguarding the Cultural and Natural Heritage","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Implementation","2013","2013","43898.8382364",""
"87292505406","1","Safeguarding the intangible Cultural Heritage through the Strengthening of National Capacities in Timor Leste","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Implementation","2013","2013","18592.4491354",""
"87292505405","1","Safeguarding the Intangible Cultural Heritage for the Promotion of Cultural Identity and Community Resiliency","","start-actual","","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Implementation","2013","2013","183342.206752",""
