"transaction_id","project_id","transaction_isodate","transaction_year","transaction_value_code","transaction_currency","transaction_value"
"kwmH6v9MHtDxnGrPaw3tP5","87292381478","","2009","C","USD","652022.6057"
"i6r9nubXfgtgxLbReSvB6m","87292381478","","2010","C","USD","204263.516809"
"euyivrhBvi4ywKtQdLVcBN","87292381478","","2009","D","USD","65746.1345361"
"3tFvdKusHAXtjeo4WPkhEi","87292381478","","2010","D","USD","189552.458328"
"BYaMbXdyMQgCB4rYb5aVvM","87292381478","","2011","D","USD","266570.0"
"R8ztvcSKqztYkr9KBJYteh","87292381478","","2012","D","USD","365324.41005"
"3Pj7yGstXPUQLc4rnyo5JU","87292381478","","2013","D","USD","6588.95739082"
"HYN38fzqGb5QHVpCqcdEhh","87292381481","","2013","C","USD","38687.7879092"
"Y3juqLk6R6dHmVPtX8y5SQ","87292381481","","2010","D","USD","14144.2272214"
"bniQmkkBLPxcMmUKu8gcWD","87292381481","","2011","D","USD","155682.0"
"dfx9y2DmnynQEwUUPL3hTJ","87292381481","","2012","D","USD","133932.319529"
"9WW7oP66kzf7QSvSyvnK56","87292381481","","2013","D","USD","38669.1954601"
"twri7qTq7f8X5WJMCKGVwD","87292471493","","2008","C","USD","644733.269613"
"hUJuCGwh8hf4TXgVkDAGVd","87292471493","","2009","C","USD","2010210.96204"
"AgaECoSjw8zCT5UmMTrryZ","87292471493","","2010","C","USD","2707510.87267"
"frih52we3F8UZqoQLS8QoS","87292471493","","2011","C","USD","2540396.0"
"fxeC7qKd6vPqXUR7FCdoB9","87292471493","","2012","C","USD","3539013.45698"
"uL8sJXzPbJFdhqdm3grsGP","87292471493","","2008","D","USD","644733.269613"
"scbnFKnghSaCxY8QNMg9nS","87292471493","","2009","D","USD","2010210.96204"
"fP2ygrw7GTCSV2ZDQ9bpeX","87292471493","","2010","D","USD","2707510.87267"
"wpNognBUvbdk5oMbcTXWj4","87292471493","","2011","D","USD","2540396.0"
"kDs8uvf2aoidV6WmujNukC","87292471493","","2012","D","USD","3435943.431"
"s2MRL4kqU2JmcdxiYe7qjm","87292471493","","2013","D","USD","72563.2302339"
"pSfxzQwA4AhWMuLdbyatig","87292471695","","2010","D","USD","3611098.11484"
"cfjreN435iCkiyBaZefSu7","87292471695","","2011","D","USD","5045515.74"
"GsVMmKehQDdzcHDehUME8Q","87292471695","","2012","D","USD","376749.143535"
"aaoq2pwseNaTaPBxvr4Rcb","87292191403","","2011","D","USD","351551.0"
"qCd7vYDdyKWmi7TYpYot7S","87292191359","","2006","D","USD","11930.8921875"
"M4uYCpcNwoWSMB9c2MMcc6","87292191359","","2007","D","USD","121909.031035"
"b2PivjoYF8BsPwhL4metnL","87292191359","","2008","D","USD","86327.1862162"
"S8W5uhuKhoBje5hCaYhrUk","87292191359","","2009","D","USD","545.426413231"
"rZvCWvbMQLFQMVksPZGkf7","87292991760","","2009","C","USD","6442368.76518"
"DVC46J7erSDTZnn9VsrFNG","87292991760","","2011","C","USD","6224723.0"
"Dy7AsatytQvznc9V8eV2CN","87292991760","","2009","D","USD","2020497.4765"
"8D4Bw5Z9jp7djXZN9MAv9j","87292991760","","2010","D","USD","737140.051554"
"WTtZDwCdgjV3H9UPNC6aA3","87292991760","","2011","D","USD","1311314.0"
"9yV3exJ4xpM2QP6s62DRvg","87292991760","","2012","D","USD","844167.626918"
"f8NPchDNF9pfxvAsEqM4aZ","87292991760","","2013","D","USD","1526100.24536"
"EZVXu3cP4ycvTUW5aS6cqe","87292431586","","2011","C","USD","521920.67"
"63inNzfnUFUvpGx6eogHoY","87292431586","","2012","D","USD","217694.987756"
"4y3eUfCMa8h4ydoVB43NZR","87292431586","","2013","D","USD","265556.911611"
"FBTH8UiNoTy8EjNHMb67tF","87292431643","","2010","C","USD","2617982.05069"
"rcr5Jc4HNPakc4t2pLdBh6","87292431643","","2010","D","USD","217560.83685"
"z97xXSthgFyfmPYBTL25oK","87292431643","","2011","D","USD","653596.47"
"dUyfHetsAQAFkjcNQgmaP7","87292431643","","2012","D","USD","1115356.28806"
"mtLGRvdE7vT8rbUUkbjRpC","87292431582","","2012","C","USD","1927451.35178"
"vKR5BZnyFe7yrdxxWsRoEf","87292431582","","2012","D","USD","594086.504536"
"cPioHYckCjAjkxnN85WbP7","87292431582","","2013","D","USD","627474.603334"
"DUU9XHvFJt2sM6bR5TB9fC","87292191208","","2009","C","USD","1528395.5097"
"BmKZpbPeNfmjjoH3arn7tA","87292191208","","2009","D","USD","421569.989749"
"qvUsi5DV8YXgnsrxnTFMV9","87292191208","","2011","D","USD","460878.21"
"mwjdjvqWUnLvsmK9hwF5hQ","87292191208","","2012","D","USD","416437.338248"
"S5rMnRAB497Ud6PfHJBHsd","87292431628","","2009","C","USD","156054.559201"
"hsVZLEmNZAS57PKxgAiWRG","87292431628","","2010","D","USD","31900.2215207"
"MN5KyEpxw7UDgQevj3uLgZ","87292431628","","2011","D","USD","52235.29"
"SvXuaaJDQB3ocKTQLAGnaC","87292431628","","2012","D","USD","46731.5978899"
"oycSMK8m32NWUp6rkqyLB8","87292431626","","2009","C","USD","1190246.18189"
"3U8bEJCdcNvE3wY5qevHKQ","87292431626","","2010","D","USD","248339.886567"
"ZpDyWdNspVxFWxue9zadHM","87292431626","","2012","D","USD","466559.301402"
"gV7rHFSfA82zsdVd3ZJeVN","87292431626","","2013","D","USD","216214.989282"
"WwnoTkawmKQ3DV8aecoVVM","87292431633","","2012","C","USD","5135042.6375"
"HCY9uRc6Qv8JJv8oxmpKdj","87292431633","","2012","D","USD","2474556.42829"
"QNSPDe4CtAjkyhee3MioWN","87292431633","","2013","D","USD","2064335.12121"
"ThUwojk9yFr58PHyX8CKjh","87292431621","","2009","C","USD","383456.958146"
"SxWaPKA2dTAJEAPZvGQoVh","87292431621","","2010","D","USD","91896.2463484"
"3jDxX6Sdfkcx35UqEtgZMj","87292431621","","2011","D","USD","123857.82"
"fJeTUkKajZebfec76QWP4T","87292431621","","2012","D","USD","110381.128854"
"7jcbipmANUDnMpSLgonziH","87292431621","","2014","D","USD","18801.62"
"fX3eYVdC5F4pQNVMpNHgb6","87292431575","","2011","C","USD","408904.23"
"QvcMYQR9cESDTKFnyz3ka3","87292431575","","2011","D","USD","120845.66"
"NGnwVoihz9MzAJzYLKAWnF","87292431575","","2012","D","USD","107385.396035"
"3EzqxJhSi6cvEvTwMcnVaJ","87292431575","","2013","D","USD","115468.312393"
"JVXCttyYKb7nxXeL6ST8Fb","87292431584","","2012","C","USD","331447.601019"
"t683AYQn658FLzCzMwztoH","87292431584","","2012","D","USD","266330.380612"
"rUUJFy7gdqzjtfX3UsNPxH","87292431612","","2010","C","USD","496504.280133"
"bhbNjKiuVQkeQiRWVrMLqh","87292431612","","2010","D","USD","116944.754593"
"j2kEEi9ENKFRom4R2pWJdb","87292431612","","2012","D","USD","134338.518093"
"aFzxG5szpSspVEE7fc35ZR","87292431612","","2013","D","USD","336417.12515"
"fRDawQfDVgjNzUeWTZxi78","87292431592","","2012","C","USD","190075.036719"
"8aqNZ8SNsTYMrbofXmTghA","87292431592","","2012","D","USD","86167.1838512"
"sCUx3jejEksyKzqeufULa4","87292434915","","2011","C","USD","1531264.2"
"MMHnQ3JTeVuUSz6gKK9P99","87292434915","","2011","D","USD","426641.67"
"Ck2GXJn9kwk4tu63FkRNn9","87292434915","","2012","D","USD","448458.973214"
"aiY53crErdurtYh7zmMYQV","87292434915","","2013","D","USD","437946.430527"
"9TFkS2STnviSnSeemExiyn","87292431576","","2011","C","USD","415300.57"
"Uu7uFRddP7ruhJhuRypkdR","87292431576","","2011","D","USD","112840.39"
"pACq8nvpkZCXnBkoDVGBe5","87292431576","","2013","D","USD","259570.287597"
"mXmmaLFmVTUWs3BrMzGQPG","87292434910","","2011","C","USD","2573574.0"
"gibzphXB3TgABFCPanGQCA","87292434910","","2011","D","USD","537537.7"
"J6MDR4inxBUYRwvkPbia9F","87292434910","","2012","D","USD","538734.652641"
"bfZmdy8KUe8PceuszftgGJ","87292434910","","2013","D","USD","604206.865952"
"MKcSPwno4AuEf4VdGaXauk","87292431588","","2009","C","USD","1895709.81245"
"eGFzimte3PQLjdZbDdeXCE","87292431588","","2009","D","USD","538060.848681"
"k7s6EVZtkqbpdNcmrytfcb","87292431588","","2011","D","USD","532586.78"
"ftKevQ74pvonzmYp4AbSnh","87292431588","","2012","D","USD","471890.585143"
"u8c44xx3eNrAZncZXwuwYo","87292434914","","2014","D","USD","184560.37"
"JRHjTCzscRZqLX7kKjqxxe","87292434919","","2014","D","USD","298808.97"
"fDViYoLxcGwR7SKYd8Kpj9","87292431585","","2009","C","USD","1604430.49772"
"DWtdd4MDdiRGKPQCCWvpaW","87292431585","","2009","D","USD","372407.105447"
"SA7pE4fxUg4drkSojjhNDS","87292431585","","2012","D","USD","637402.395775"
"om2dCgrmXqgsec4xCc9L8M","87292431585","","2013","D","USD","334607.904253"
"haJhFFTXijgaMMBUrBJA2U","87292431574","","2011","C","USD","226069.52"
"abturbzwUZYwAkNd4iNxLc","87292431574","","2012","D","USD","109626.169583"
"AFXRhQvzQSCcjH48XSrSkV","87292431574","","2013","D","USD","62105.9175469"
"RZAWxvqzw5VUM8iDFnM3dD","87292191201","","2007","C","USD","2554777.56647"
"7bfA2zAcBfQYYnfuUu9g8J","87292191201","","2010","D","USD","2378982.76707"
"3na5eysMNKLARGZL8abggM","87292431615","","2007","C","USD","1659450.31949"
"TduxV9D53GETinoPGhnHpk","87292431615","","2009","D","USD","666237.970476"
"XotiEFuYWinENSGVSca7uT","87292431615","","2010","D","USD","362601.39475"
"WPoYyVoJqvBEFxo9xrRSYh","87292431615","","2012","D","USD","364588.282542"
"ZkdCBxf4xpumBamZHZmUQA","87292431615","","2013","D","USD","112992.61417"
"XNQG3KdTN6WWcFEKTWvYR4","87292431581","","2012","C","USD","13877.6540058"
"eSjs5mP7ipTNkT4oeSEEAF","87292431581","","2012","D","USD","13721.4230336"
"eLyhZYwk64yNfquuitLYPU","87292431624","","2010","C","USD","2558477.70857"
"7pAHGaJGGMmycJPqyhGKDK","87292431624","","2010","D","USD","674069.605469"
"qPk5QUW9NKuJsDBBJPwvCo","87292431624","","2011","D","USD","1119796.0"
"3ugL9QbkatcghHjsiPeMiS","87292431624","","2012","D","USD","490921.858269"
"2zn8uYNojiKZmDykT2zEGS","87292431627","","2009","C","USD","812055.46583"
"UnzPazZbijdztnMLzJ9KNA","87292431627","","2010","D","USD","450786.05044"
"J7CivpyZTUqYZTuSBvkNMB","87292431627","","2011","D","USD","297873.95"
"hL53ed2jLWAiYwxN2LxZPP","87292431627","","2013","D","USD","37790.8261881"
"9w62gWnMQtkuUervsqA9Db","87292431622","","2010","C","USD","229961.807727"
"qkHwpjPzLsmXXPA6k7Nb9C","87292431622","","2010","D","USD","137977.084636"
"ugqZCcpaZVBJboruqzo9Y5","87292431622","","2011","D","USD","90064.76"
"MqoqJcJVuYUhdxokwLfDrW","87292431571","","2009","C","USD","696978.544664"
"wgiTn4Fs4C6AKFa6aHc7Sf","87292431571","","2010","D","USD","162911.001048"
"jmVQx2rTQS2pJpyPeS3cwK","87292431571","","2012","D","USD","134868.095139"
"mtyUBuu9khCp7JWLEiatGn","87292431571","","2013","D","USD","209172.727323"
"3C3cY2i8rYWCv5paEWv6eg","87292191158","","2005","C","USD","3909738.4784"
"2v7niiEhAHwoqu5uRr7ZJm","87292191158","","2010","D","USD","144005.77935"
"RxXiK2Uf9rMMh8ncuSqJ5J","87292434924","","2013","C","USD","834294.363257"
"JQ56podKMUJHGkcVMgXzPb","87292434924","","2013","D","USD","229610.673289"
"dsVrHnhD7WfstziW7qcSgm","87292431664","","2011","C","USD","32405.63"
"cHRuhwTdAdcdqN6VZB6H6","87292431664","","2011","D","USD","41215.6"
"f2dTqeFGZ3ZEaXwmWY8iQ3","87292191135","","2004","C","USD","70164933.4513"
"8xCHGrTHNgRCgoVeJhbiPK","87292191135","","2011","C","USD","62685765.07"
"hg4NRG8g5dptnnDR5AsSNi","87292191135","","2010","D","USD","12399569.3635"
"agHSGfRJnbLP6KvDgWXhAm","87292191135","","2011","D","USD","10626007.96"
"fgJ3onDJhdUJhHyTqP4BMA","87292191135","","2012","D","USD","4851478.22904"
"QrDNUTjHstVz4yijgCXVBf","87292191135","","2013","D","USD","6865047.29671"
"BcdrTRfX3tyCATFAgGPLWa","87292534322","","2011","C","USD","3303860.8"
"wp5zMsNUQwPZmszC3jzQCV","87292534322","","2012","D","USD","1652140.87144"
"aMPUn769KwK3Bq8c3JJtt9","87292611846","","2009","C","USD","573370.460968"
"MuCbJZf2Fhsnee3sJVuNTD","87292611846","","2012","D","USD","168305.686202"
"WaJU5nF96UxpfvaQTUbkPn","87292611853","","2010","C","USD","134354.328181"
"yLLRTTYHpBYcCHy22UgSD6","87292611853","","2010","D","USD","66028.1818085"
"kwLBKXVWYqASWDneUT6TSb","87292611853","","2011","D","USD","64650.0"
"umRwRi7rpUKinKeGY2yAha","87292611857","","2010","C","USD","383926.556971"
"DEu4ztxRxtCyZk3AQ7wCaQ","87292611857","","2010","D","USD","76190.2917697"
"AtDysJT2EYLYXJnd2DCFvb","87292611857","","2011","D","USD","74600.0"
"piZbmUB8STfnP3Lv4vS35F","87292841798","","2013","C","USD","578431.750879"
"7Pwy9p8VKV4jLBcE8Q68r8","87292841798","","2013","D","USD","324432.03993"
"cwH56aeWBhhwEaj2SFuXqV","87292841798","","2014","D","USD","16808.0"
"kK9emFPiVVbEw7M4V5gTvj","87292191399","","2006","C","USD","16374239.5072"
"5Wo3YaV68upPdaiaLfcqAB","87292191399","","2005","D","USD","1080.20553594"
"YUDgKLVdeMSbFzeGzu2ipk","87292191399","","2006","D","USD","1951628.45148"
"YAgodzQqTByGAwngcYuGL","87292191399","","2007","D","USD","2487332.6508"
"XB9Yxzvi9rcpndLU3FFkWQ","87292191399","","2008","D","USD","2058931.97559"
"2ox5eCiUZXYhUWXbSTStnS","87292191399","","2009","D","USD","1363257.67569"
"9qfFSvyFxUdRpoRgdU3WWP","87292191399","","2010","D","USD","3680151.75595"
"vbMbVMPnozNGMmfXnjry7f","87292191399","","2011","D","USD","2239713.92"
"BmdgrQxXyy3fhtvkyqzUJi","87292191399","","2012","D","USD","859238.711961"
"KgAk5Ama5axeMJ3nS6p4eR","87292191399","","2013","D","USD","106055.688765"
"vUrRGx8oRsW5ThLa87pQqb","87292524042","","2012","D","USD","1004359.35665"
"EhzHgK7EFgMKy8kyBDkeyQ","87292526093","","2013","D","USD","168054.048993"
"MHbjqaMzKxT7iz6WoWH3fM","87292524041","","2012","D","USD","88040.9442183"
"XhfA4bKZmU7MdKZSmZsL2m","87292524041","","2013","D","USD","142614.414007"
"9GkEhj7DS7PvG7d2wqXC9V","872921011828","","2008","C","USD","2100822.03129"
"MznhM5uK9BYyTjnKwMrLLF","872921011828","","2010","D","USD","783745.836867"
"2PCX5L67oXffU82d4vuZdC","872921011828","","2011","D","USD","381797.0"
"UfYPpJjFyi9tMMhecbGZdU","87292191400","","2006","C","USD","13255336.7408"
"GmugXxdGb9aoLkNazyEGFL","87292191400","","2006","D","USD","42819.4175188"
"REYjc7AHs4iLS9NavC6g3h","87292191400","","2007","D","USD","2156518.57585"
"3UMVi4SUkMraNMFHWZAAwK","87292191400","","2008","D","USD","3231840.00525"
"FS5anUxW9j8XDJtQ4rCYJU","87292191400","","2009","D","USD","2705437.13547"
"KPdqVzxjbwYcKDka8UW6nX","87292191400","","2010","D","USD","2661733.52911"
"UaFRNhhbVseBxpUtLnEmHj","87292191400","","2011","D","USD","2473858.29"
"7eVpCBpDTdmhrGb74mMgoj","87292191400","","2012","D","USD","-101642.876872"
"WkYEanrHjzmQcbys2mtKZC","87292191400","","2013","D","USD","-62151.8512254"
"o8Lvw8umE2KbuHzhcGP2xi","87292374713","","2012","C","USD","981549.163423"
"6pw85VdmAUinfPWxuNVnfh","87292374713","","2013","D","USD","486579.887581"
"Zfwa9wptomw6bC6vvuVRcN","87292376059","","2009","C","USD","1133286.38043"
"2cuDAqXxxxd4W29eDESdne","87292376059","","2013","D","USD","1027183.23487"
"PoADChETgy4YkW5JQCr3w8","87292374711","","2012","C","USD","49377.9023484"
"pFmaFLQjwfDfSEFouWMaz8","87292374711","","2012","D","USD","9659.37848331"
"azJWWgw6C8L5iiSWnhcgkB","87292374711","","2013","D","USD","41784.4636041"
"kuNee8yD7HK6i8dWtgmdLP","87292371754","","2012","C","USD","29455.3114962"
"ND7KjdhZtcb8wuapCYvfti","87292371754","","2012","D","USD","25168.5818297"
"BzEX8CVcppE3sL4FHJzWeb","87292371752","","2011","C","USD","260800.0"
"698hMGwqHMWKiD4U2EZQhe","87292371752","","2011","D","USD","64638.0"
"rh5CDhwWUWAQTK7rESRUvR","87292371752","","2012","D","USD","178507.042416"
"PLhSNYwQ2eFYb7d7XurKKB","87292371752","","2013","D","USD","11772.1190442"
"pjGoKUfwotuR7iMnnjuqmZ","87292491635","","2011","C","USD","35931.0"
"stwGiYQEzUpd5UEXksYh6C","87292491635","","2011","D","USD","64478.0"
"6dRsjPV44X599JpHbnWvkM","87292491510","","2010","C","USD","171417.943306"
"9YTATKunaybZ69VbHPbJfS","87292491510","","2010","D","USD","85790.6770597"
"fc5cumVYRoEEj2DM9nb9Vd","87292464147","","2012","C","USD","1963.68743308"
"gyqoZaS2MuXHyFqfVi7GUA","87292464147","","2012","D","USD","1963.68743308"
"YQZUBTHuoy7isHDYoWjfWS","87292464146","","2012","C","USD","1963.68743308"
"vXUsE8WxAA8Qo3giewHe4N","87292464146","","2014","D","USD","2000.0"
"E9ztRdtLu2RtJVe5h3a3cN","87292464145","","2012","C","USD","8645.13392412"
"QvRyPooDN5JaJHfZtuPwm9","87292464145","","2012","D","USD","8645.13392412"
"9qX4j4Rx3Hco2XhN4Fqfee","87292191395","","2006","C","USD","3508765.60398"
"34Deey4s4h6WoAYN6Lz3Tc","87292191395","","2005","D","USD","58611.1173805"
"9FbRvNzBUrYsKS5enEvwQ","87292191395","","2006","D","USD","499514.105768"
"PDRMn69YhLbQNMzwjN7qeL","87292191395","","2007","D","USD","636707.597968"
"Tuzg5UW8nRetM5Pd4i9VSj","87292191395","","2008","D","USD","895644.515233"
"EJso3rganh67zc5JmbUnwW","87292191395","","2009","D","USD","609358.709979"
"jcC7ESWwrvXd3TcjGSZaeM","87292191395","","2010","D","USD","390962.618071"
"NDB4xeTH9GbiMaqHAPKtyQ","87292191395","","2011","D","USD","255478.32"
"TVN3iFDDTUbMefPWnVTeo7","87292491640","","2011","C","USD","110435.0"
"HPap7mCDqJVL2KnCUUH6bS","87292191147","","2007","C","USD","17281897.1892"
"8rB2MJXM43635F8A5HGuK5","87292191147","","2010","C","USD","5106587.92022"
"NTtmtjszoQspHpTM8nRF7Z","87292191147","","2008","D","USD","1090965.16623"
"LwPiw2P4nhfXpP65ctpm55","87292191147","","2009","D","USD","4203799.04504"
"88Ge6FzFHjtZ6pkne5hEZ5","87292191147","","2010","D","USD","5714787.39278"
"wLhrg7SYe74rtdPQs9dLsQ","87292191147","","2011","D","USD","2232669.18"
"RBtgaLGH6eWFbMzXo6iKWh","87292191147","","2012","D","USD","5052772.97064"
"Bmn82S3z5fbQSm68PnajCR","87292191147","","2013","D","USD","1299194.89737"
"xoW38UGDDRQgJUastYaAfg","87292671718","","2009","C","USD","753991.564002"
"W75xEPjJEQANYoasabh76U","87292671718","","2009","D","USD","69079.9525779"
"TfFa8fzreFArKwnTjfgatK","87292671718","","2010","D","USD","144134.056839"
"jLuN7z2f7AKAKaiHRakc4L","87292671718","","2011","D","USD","124430.53"
"JMCYcuax469SKKcydz4JTn","87292671717","","2009","C","USD","2371300.842"
"AeukKebvXBjR7xmF3VEywG","87292671717","","2009","D","USD","265670.271621"
"nyGA92TBq6f28QwXaajM6a","87292671717","","2010","D","USD","371789.218802"
"8YFgQdp4f2ufahAvKLG5rZ","87292671717","","2011","D","USD","339538.0"
"oA6iRiPS865qSBr6rUDTdW","87292671709","","2010","C","USD","113108.430418"
"ptmKNvixks4NmKYPts3kNX","87292671709","","2010","D","USD","29008.1156653"
"sGhc365zeQb8wqmafwNQtF","87292671709","","2011","D","USD","28402.64"
"VZrsTwb3HG8FAwJu5pPgvM","87292671710","","2010","C","USD","107388.03063"
"wdCmEYA64PN9adB9jjz37d","87292671710","","2010","D","USD","29008.1156653"
"NZUqWGowVMDdgtSFpDGwiM","87292671710","","2011","D","USD","56805.27"
"Uhwcupgy5FS8vhwLd9DAZ9","87292651547","","2010","C","USD","378303.478535"
"rtUCAd5nNixG3ScqqWZ3wc","87292651547","","2010","D","USD","378303.478535"
"L5tmrRgjKT7W2hUiKPmAon","87292651794","","2011","C","USD","13774.96"
"sy4F9EWA7wMWhhYTHAMLmA","87292651794","","2012","D","USD","13705.5466207"
"cBK6STa2oLyJxHubG6AcDe","87292651545","","2010","C","USD","57260.5584501"
"HsqYgHZGhidHEUdWRiELKX","87292651545","","2010","D","USD","57260.5584501"
"EDXxrmB9G9jkmdZm47N84d","87292651544","","2010","C","USD","134103.053416"
"h5H5DyHj6RKmtXUEG6dwtQ","87292651544","","2012","D","USD","120079.741812"
"fmkxTikJqUzB3a4ACS2Fde","87292191406","","2011","C","USD","426039.54"
"RTiJWmxwZFYL4vNTqwUaq7","87292191406","","2012","D","USD","361104.710854"
"QEMQk7LSuyNPZYyXYiWtpi","87292651541","","2008","C","USD","1719031.6827"
"Mdu7haKgqNYqNWKD3oqHnQ","87292651541","","2008","D","USD","1719031.6827"
"JC6s8TEK4x7RebUfsXinMJ","87292651550","","2010","C","USD","178160.569651"
"dT8PCCF3MDo9BCyXra5oYA","87292651550","","2010","D","USD","178160.569651"
"4h9RsdNCmRn4LSpoeupGVN","87292455364","","2011","C","USD","13721.68"
"3fLePvbrXTqaTSaH3WxexS","87292455364","","2011","D","USD","13721.68"
"86Ryo4Rrez7ZGEp8PMrpCE","87292455827","","2012","C","USD","272209.680423"
"WsyUXeYWfsomYrphi27iB3","87292455827","","2011","D","USD","224504.85"
"8NEagWjX9XF6Sn8X58N2kF","87292455827","","2012","D","USD","46970.0484549"
"LQrSLoxobSegiBjA33WUZa","87292455338","","2011","C","USD","10520.39"
"nhz8Win6CSZmb7FGifwLcD","87292455338","","2011","D","USD","10520.39"
"6hsqPNvshi3WYzYsdH5ewL","87292455919","","2011","C","USD","7042.07"
"jNzRS5uw8iowYAJ8wbEQkn","87292455919","","2011","D","USD","7042.07"
"yrkgBLg7Ngpv5R9VCdoMcT","87292505419","","2013","C","USD","19625.3629763"
"qH6mnX2jBqytAjYQKUKC9g","87292191177","","2010","C","USD","6127.90550427"
"7fas2ivzE5gC5d5z7nN5Gd","87292191177","","2011","C","USD","35500.0"
"cNXKZ49n9fF3bcFaUNasFf","87292191177","","2012","C","USD","98184.3716538"
"tfCrgsjhepuXkxn9evH79Q","87292191177","","2010","D","USD","6127.90550427"
"WrL6B2bJ8s5eqecq8WDciA","87292191177","","2011","D","USD","35500.0"
"ApyoEKLMN9HHHvFukPGdc","87292452213","","2011","C","USD","516802.59"
"hBUZj9zX8o2z6rCikvMSwa","87292452213","","2011","D","USD","516802.59"
"5Mes9xDkAve9GigZfsh9bH","87292452212","","2011","C","USD","54367.64"
"imqS2oFuSWJkFZcd453D8g","87292452212","","2012","C","USD","1174846.13993"
"pYZ8TEFgJXygorpUcoVJt8","87292452212","","2011","D","USD","54367.64"
"TaCoavUXFQr6n7y6Yfc4XF","87292452212","","2012","D","USD","869975.870111"
"JWTJg2qMgLkWh4DHc4AQEN","87292455922","","2011","C","USD","647.25"
"uGX3HQFD8kkxvZMZ3NpuE9","87292455922","","2011","D","USD","647.25"
"nA5hq8HSpwRqCP7MKFFhtY","87292455916","","2011","C","USD","7077.02"
"eFYVTs9dwP2HaXoUi8eQU7","87292455916","","2011","D","USD","7077.02"
"phUjG6zx4WHNBeuBSirbt7","87292821851","","2010","C","USD","457549.256334"
"GE9dv6MrpjWCbTdU4ERp8W","87292821851","","2010","D","USD","115471.18737"
"bhbGieqafw9k6kdEe35CQL","87292821851","","2011","D","USD","239470.0"
"B7xRjPEYyCRgFvwbTu46sh","87292821851","","2012","D","USD","68046.6787747"
"A4PfAuvxmKJ7KUPphvcNBZ","87292851557","","2010","C","USD","347135.633641"
"QmXBAmsVDGcFSeMwGe55Qm","87292851557","","2011","C","USD","359000.0"
"FE3qb9B3ppTGVgtBn3jgAh","87292851557","","2010","D","USD","233479.327618"
"47dBP5c9uTVkvRpucwG94k","87292851557","","2011","D","USD","415320.0"
"AgerDNkEPmrmLWQKkFqPX","87292511657","","2008","C","USD","525522.618511"
"SsLrxWyJFaCk6kqiTWh53c","87292511669","","2009","C","USD","1408696.70514"
"HbuepJxALvmkraynmBcTvX","87292511850","","2011","C","USD","90641.33"
"QHdQbasgtBPqheoRavafW8","87292511850","","2011","D","USD","2589.0"
"CDvYKjCzHthgWy4ZX3nV2P","87292511662","","2009","C","USD","2134304.26825"
"2gNskmgFWtN8dq5KeSKdZF","87292191305","","2008","C","USD","729284.635975"
"xNp552jUbE8L7tBTvNe5Ei","87292191305","","2008","D","USD","73050.8187339"
"TZybnAkcSM7qKU9GGCsigb","87292191305","","2009","D","USD","353321.434689"
"wGe866rBCjEvifdtNn9EPH","87292191305","","2010","D","USD","108134.041846"
"SxuZx6zgvbQ3bovUM3gERG","87292191305","","2011","D","USD","76678.0"
"Ujax6bufTPuGEpNhfcFgLE","87292191305","","2012","D","USD","6001.02879548"
"pWPsH8VqzmufT5HLNTqHpf","87292381562","","2008","C","USD","99387.4486368"
"doqix5Cef8kmSjYhHPJNQn","87292381562","","2009","C","USD","904745.468536"
"4jcSLkZWUQbadYbEfJ3rkY","87292381562","","2008","D","USD","85115.1186965"
"TUL4Sqf7P3fsLQaWTRwjfi","87292381562","","2009","D","USD","-1346.48911502"
"EUfsnAHahBTtNojqfiYJxA","87292381562","","2010","D","USD","213233.74915"
"P2JuEvqczDmRrdBZQhFkWf","87292381562","","2011","D","USD","234905.0"
"nG2yJDJCVKQb8CUFWDQTYU","87292381562","","2012","D","USD","242978.828219"
"zdEoTNw3a2U2uoyB3ZNNUZ","87292381562","","2013","D","USD","199878.12443"
"weLW9KaJcqcRvGGJSdUNkP","87292452216","","2011","C","USD","621064.08"
"hYSo7nMxjferrnvcH4rTEG","87292452216","","2012","C","USD","26287.6971163"
"eMCMqJ5dkkpfvhNo4rHM4M","87292452216","","2011","D","USD","569847.25"
"6XkZGpqWXtN89EbtmVuP5g","87292452216","","2012","D","USD","14926.665651"
"7yTTMAhqzPW9wv9xdGtkUW","87292452215","","2011","C","USD","20939.81"
"yJWvNLAMmo9j3J9JGgA8Gg","87292452215","","2012","C","USD","1162.36550226"
"KYfRhXYhBox3byCc8CuEeR","87292452215","","2011","D","USD","19773.46"
"rVCZm6WUzrN3AiDD7VAgcQ","87292455811","","2014","C","USD","21483.11"
"uemRG2jzX279PrzUgAzZ6a","87292455811","","2011","D","USD","69.9"
"xu4zUbzuYgKyJrHiXLEpBD","87292455343","","2011","C","USD","4530.74"
"QYozNsKxwpT4QU6AjnbCsD","87292455343","","2012","C","USD","4545.5731254"
"Uiaf7CPq6bWmcGYymV3dHh","87292455343","","2011","D","USD","4182.52"
"WrxFi7j8BEAuWCsTghtyyU","87292455321","","2011","C","USD","7592014.24"
"cqU3tGD4Z7tynxhf86eU2A","87292455321","","2011","D","USD","6551548.22"
"qArSEmwux6Q88gcGpvtHK7","87292455367","","2011","C","USD","220064.72"
"RRDCeLcoyngrjKTtJGkhgC","87292455367","","2011","D","USD","216989.0"
"2BSEgqQhjbrkWm9hnoYWfQ","87292455798","","2014","C","USD","235523.84"
